file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,capsid_radius_px,has_capsid
VLP17_0001.dm4,148.05555555555554,3624.4444444444443,1.6926647405227158,2.393653682408596,47.378841161727905,67.0,True
VLP17_0001.dm4,148.9,2301.4,1.2616378076419452,1.7841241161527712,11.314350128173828,16.0,True
VLP17_0001.dm4,151.71428571428572,2306.0,1.055561921618103,1.4927053303604616,14.142937660217285,20.0,True
VLP17_0001.dm4,154.71428571428572,3624.0,1.055561921618103,1.4927053303604616,45.25740051269531,64.0,True
VLP17_0001.dm4,155.875,3217.875,1.1284431603484772,1.5957691216057308,5.657175064086914,8.0,True
VLP17_0001.dm4,156.88888888888889,3632.8888888888887,1.1968947162989805,1.692568750643269,43.843106746673584,62.0,True
VLP17_0001.dm4,161.33333333333334,3634.8888888888887,1.1968947162989805,1.692568750643269,42.428812980651855,60.0,True
VLP17_0001.dm4,161.16666666666666,3670.1666666666665,0.9772604435885781,1.381976597885342,3.5357344150543213,5.0,True
VLP17_0001.dm4,165.83333333333334,1189.1666666666667,0.9772604435885781,1.381976597885342,49.5002818107605,70.0,True
VLP17_0001.dm4,168.36363636363637,3634.090909090909,1.3232168958408639,1.8712051592547776,51.62172245979309,73.0,True
VLP17_0001.dm4,169.0,2316.0,1.1968947162989805,1.692568750643269,2.828587532043457,4.0,True
VLP17_0001.dm4,168.875,3120.5,1.1284431603484772,1.5957691216057308,18.38581895828247,26.0,True
VLP17_0001.dm4,169.71428571428572,2913.0,1.055561921618103,1.4927053303604616,9.9000563621521,14.0,True
VLP17_0001.dm4,169.9090909090909,3206.3636363636365,1.3232168958408639,1.8712051592547776,13.435790777206421,19.0,True
VLP17_0001.dm4,198.80074836295603,3247.1515434985968,18.447543602067526,26.087286878112575,19.092965841293335,27.0,True
VLP17_0001.dm4,174.0,4014.285714285714,1.055561921618103,1.4927053303604616,10.607203245162964,15.0,True
VLP17_0001.dm4,174.71428571428572,3606.0,1.055561921618103,1.4927053303604616,36.77163791656494,52.0,True
VLP17_0001.dm4,176.45454545454547,4077.3636363636365,1.3232168958408639,1.8712051592547776,14.85008454322815,21.0,True
VLP17_0001.dm4,200.15841584158414,2872.9326732673267,15.52891137804719,21.95995167500245,15.557231426239014,22.0,True
VLP17_0001.dm4,180.0,4072.285714285714,1.055561921618103,1.4927053303604616,14.85008454322815,21.0,True
VLP17_0001.dm4,180.8,3199.5,1.2616378076419452,1.7841241161527712,9.9000563621521,14.0,True
VLP17_0001.dm4,184.0,3174.0,1.1968947162989805,1.692568750643269,2.1214406490325928,3.0,True
VLP17_0001.dm4,207.32416502946955,3155.2115258677145,15.590290713660517,22.04675024130877,16.264378309249878,23.0,True
VLP17_0001.dm4,185.77777777777777,3651.3333333333335,1.6926647405227158,2.393653682408596,24.75014090538025,35.0,True
VLP17_0001.dm4,187.33333333333334,4050.1111111111113,1.1968947162989805,1.692568750643269,10.607203245162964,15.0,True
VLP17_0001.dm4,212.39432815665091,734.0479405806888,15.353670790112705,21.712138113004762,14.85008454322815,21.0,True
VLP17_0001.dm4,219.08100999473962,3707.990531299316,17.395052887340302,24.598924643882018,17.678672075271606,25.0,True
VLP17_0001.dm4,212.125,3657.125,1.1284431603484772,1.5957691216057308,7.071468830108643,10.0,True
VLP17_0001.dm4,217.875,3108.875,1.1284431603484772,1.5957691216057308,9.192909479141235,13.0,True
VLP17_0001.dm4,218.83333333333334,3656.8333333333335,0.9772604435885781,1.381976597885342,9.9000563621521,14.0,True
VLP17_0001.dm4,245.1351888667992,26.443339960238568,12.654170606632439,17.89468483938439,16.264378309249878,23.0,True
VLP17_0001.dm4,229.6153846153846,2576.3846153846152,1.4384884236492994,2.0342144725641096,19.092965841293335,27.0,True
