file,centroid_y,centroid_x,blob_radius_px,hough_score,capsid_diameter_nm,contrast,interior_uniformity,wall_radius_cv,exterior_mean,is_reliable,overlapping
BMV_e.dm3,1134.0,1816.0,56.0,1.0000000000000058,30.01584040461968,0.5161929151008748,0.7173341573913732,0.1629129912625669,0.24503843059474667,True,False
BMV_e.dm3,1137.0,2895.0,56.0,1.0000000000000058,29.019563984762055,0.5578404416291203,0.728896448883781,0.04211741336499377,0.2077881056527315,True,False
BMV_e.dm3,1097.0,962.0,56.0,1.0000000000000058,29.429839607700945,0.4657863885896924,0.7712714306926409,0.041795241914694956,0.3058942401351678,True,False
BMV_e.dm3,1055.0,842.0,56.0,1.0000000000000058,28.00256057008818,0.4883860244847103,0.8388360302258774,0.07995109805884074,0.3528832557841091,False,False
BMV_e.dm3,1041.0,1177.0,56.0,1.0000000000000058,30.201237542363835,0.53760778879182,0.8060405677293446,0.03987022825436762,0.2868407115452304,True,False
BMV_e.dm3,1027.0,1530.0,56.0,1.0000000000000058,29.713891746857392,0.5651496924876456,0.7663217384974255,0.05017794295215853,0.24100625071143292,True,False
BMV_e.dm3,990.0,3533.0,56.0,1.0000000000000058,29.073552638066623,0.48260135867456533,0.6760407428864107,0.08040769955019396,0.2309367738372338,True,False
BMV_e.dm3,984.0,2912.0,56.0,1.0000000000000058,29.667961681616664,0.5197039716019262,0.7037701602570576,0.03815681058084561,0.23486461337884554,True,False
BMV_e.dm3,3260.0,2717.0,56.0,1.0000000000000058,30.144843331320487,0.5221626099584242,0.6898722401814079,0.03635882890243561,0.2205825005317967,True,False
BMV_e.dm3,2458.0,3648.0,56.0,1.0000000000000058,29.238050882136783,0.45500266059451366,0.605902521940586,0.1917523945741614,0.22167667639392677,False,False
BMV_e.dm3,3287.0,2262.0,56.0,1.0000000000000058,29.701834023910077,0.5762588346236588,0.7810738969160964,0.029985436193487074,0.24056842997970995,True,False
BMV_e.dm3,3870.0,2264.0,56.0,1.0000000000000058,29.91161343351723,0.46180894295549485,0.6855819140383159,0.053621775864398695,0.2559355539044466,True,False
BMV_e.dm3,3779.0,876.0,56.0,1.0000000000000058,29.67179322631275,0.5447608689948985,0.7680346785680238,0.0372769963701082,0.24219392933711148,True,False
BMV_e.dm3,3808.0,1659.0,56.0,1.0000000000000058,29.17080196196992,0.49955216868242475,0.657753844745872,0.11011685343326165,0.20175720897887167,True,False
BMV_e.dm3,3812.0,750.0,56.0,1.0000000000000058,28.791426776932205,0.4719190076760264,0.7639022457436558,0.0473905851381858,0.30173701380966006,True,False
BMV_e.dm3,3812.0,1377.0,56.0,1.0000000000000058,29.684181174113323,0.47658809164082705,0.6959014347926298,0.043773032115664544,0.2308869484397644,True,False
BMV_e.dm3,3822.0,3613.0,56.0,1.0000000000000058,30.356135804547208,0.4949199062735902,0.7526340386085449,0.04105315439197277,0.2941793262209505,True,False
BMV_e.dm3,3831.0,3770.0,56.0,1.0000000000000058,30.290459989278258,0.4888551131878015,0.7763549329366297,0.026473090525379026,0.2960668684283567,True,False
