file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,ring_contrast,peak_prominence,wall_radius_cv,is_reliable,overlapping
VLP20_0003.dm4,920.2641857037582,3313.6941783345615,20.784501690251442,29.392057279183568,37.33585730594471,0.2222991950556838,0.2222991950556838,0.20353592501205112,False,False
VLP20_0003.dm4,923.8773076923077,3910.5465384615386,20.343298380415337,28.76813695875796,39.438114772384516,0.3728580509897398,0.3728580509897398,0.0806922371424641,True,False
VLP20_0003.dm4,928.3497033618985,1042.8813447593936,21.975688138430513,31.076553777431965,39.75589498846026,0.17885528666553924,0.17885528666553924,0.08183170883849714,False,True
VLP20_0003.dm4,939.2061450518042,1344.0593068953197,21.10746823170116,29.84877504066842,38.923297007244095,0.1838303549568493,0.1838303549568493,0.21854468660216825,False,False
VLP20_0003.dm4,954.8417832167833,3638.7801573426573,19.08370546605811,26.986904594423443,,,,,False,False
VLP20_0003.dm4,966.9248905355339,3012.420006736275,21.739011579018268,30.741861558462503,38.1241890030237,0.28870342585351866,0.28870342585351866,0.06403124237432849,True,False
VLP20_0003.dm4,980.2463640370207,776.5376817981489,19.004302865290274,26.87461872754702,36.17286921899942,0.2947230011703736,0.2947230011703736,0.07119735694908166,True,False
VLP20_0003.dm4,990.693870014771,487.54283604135895,20.761514215910704,29.35954992478095,38.89176664105441,0.34890563024950727,0.34890563024950727,0.2621880400990612,False,False
VLP20_0003.dm4,1024.6406585540444,2687.4452397995706,21.088607117907,29.82210291038362,39.08166910751892,0.3210672294080541,0.3210672294080541,0.2989342772712082,False,False
VLP20_0003.dm4,1031.9103092783505,1471.5041237113403,21.52192876306462,30.434877505829245,38.914203086746035,0.397833371490583,0.397833371490583,0.035761609773107446,True,False
VLP20_0003.dm4,1037.5067429505516,334.41601961585616,19.735661140236324,27.90885686465384,37.95788778668523,0.3715658338548895,0.3715658338548895,0.04138690129474137,True,False
VLP20_0003.dm4,1072.7524103355188,3221.630543771693,20.31589471385002,28.729384519591946,38.9673601397395,0.33523688111014976,0.33523688111014976,0.18898223650461363,True,False
VLP20_0003.dm4,1101.2463363572924,628.3464759246336,21.358600278779345,30.203909247028673,,0.00908790966479045,0.00908790966479045,,False,False
VLP20_0003.dm4,1112.081294693263,2830.398193451261,20.56508326638473,29.081770365476924,37.959255843373604,0.30584859909539147,0.30584859909539147,0.06635442908496234,True,False
VLP20_0003.dm4,1128.0046775810224,98.05111927831607,21.82669870436439,30.86586284794393,41.06809645913529,0.2919944092968148,0.2919944092968148,0.06967202447431729,True,False
VLP20_0003.dm4,1134.3288564850345,3133.0556408288567,20.36675789047467,28.801311834618897,37.72886786192536,0.3427512177911319,0.3427512177911319,0.08476769653865371,True,False
VLP20_0003.dm4,1143.9220023282887,3784.0624757469927,20.253118527574085,28.64061062016012,40.72866828495173,0.3644804033409858,0.3644804033409858,0.03927659707917237,True,False
VLP20_0003.dm4,1147.3711790393013,2620.9788937409025,20.914286800370423,29.575590733458846,37.7998642468935,0.3438996366172007,0.3438996366172007,0.32357935915830394,False,False
VLP20_0003.dm4,1158.9699962020509,1771.4261298898596,20.471993011305113,28.950128329973268,38.16930271257321,0.35808057828124085,0.35808057828124085,0.20687612614557074,False,False
VLP20_0003.dm4,1159.5686578743212,2033.966252909232,20.2570477386941,28.646167048696277,38.31846875183685,0.3252388126318783,0.3252388126318783,0.052203393856459196,True,False
VLP20_0003.dm4,1177.913762127201,1869.8127919511319,21.04705317188131,29.763340088933056,37.90278728036124,0.27507405234933674,0.27507405234933674,0.28966030373123175,False,False
VLP20_0003.dm4,1181.128456422821,2155.6734336716836,21.325038075154023,30.15644781513715,38.59178950274166,0.3181153751839774,0.3181153751839774,0.23942955513462916,False,False
VLP20_0003.dm4,1197.6094527363184,3018.4092039800994,19.594010967394695,27.70854462932514,39.969139709585335,0.39018221209552123,0.39018221209552123,0.04720414681438241,True,False
VLP20_0003.dm4,1214.5471918876756,3349.7687207488298,20.201969239333863,28.568278705151968,38.917790349845205,0.4128518126729263,0.4128518126729263,0.06398424512382328,True,False
VLP20_0003.dm4,1228.2688976377954,2310.915354330709,20.107197946222637,28.43425945768288,37.80875498570523,0.38916384460866427,0.38916384460866427,0.05916079783099616,True,False
VLP20_0003.dm4,1228.145843009754,976.954017649791,18.512143578923805,26.178639860651685,37.24253227713954,0.18431909460239376,0.18431909460239376,0.08318903308077029,True,False
VLP20_0003.dm4,1264.7917719234933,3529.694334175388,21.001627824309075,29.699102589392897,39.71128166320248,0.4081848955935742,0.4081848955935742,0.06269349469625579,True,False
VLP20_0003.dm4,1324.2045951859957,1950.8530269876003,20.89144213292959,29.54328532705789,39.53610380868389,0.2716771233081815,0.2716771233081815,0.08507906876601563,True,False
VLP20_0003.dm4,1324.7384615384615,2248.9581395348837,21.092380689936473,29.82743924448921,39.24268502599299,0.2315633859617119,0.2315633859617119,0.27989511430939756,False,False
VLP20_0003.dm4,1327.9838991949598,2651.2117605880294,21.325038075154023,30.15644781513715,40.69584249263445,0.29241798635792754,0.29241798635792754,0.09338694271991077,True,False
VLP20_0003.dm4,1348.5761781794706,2559.9561007101356,22.20625904754454,31.402611792610237,,,,,False,False
VLP20_0003.dm4,1367.8441704035874,3977.8370702541106,20.63848193721896,29.185565874723483,39.745621304942766,0.32876981439555364,0.32876981439555364,0.05198591123097218,True,False
VLP20_0003.dm4,1391.2789623312012,3296.781805259417,21.163950720240795,29.928648812152996,41.29011858159551,0.3898363990980798,0.3898363990980798,0.041878712141280625,True,False
VLP20_0003.dm4,1402.2473539788318,3663.4206193649547,20.150690117264435,28.495763187794253,39.73739152875227,0.3612111833850742,0.3612111833850742,0.062258158774732335,True,False
VLP20_0003.dm4,1418.088022091819,2321.600966517087,21.473801916229345,30.366819726050366,,0.001944870578469149,0.001944870578469149,,False,False
VLP20_0003.dm4,1419.692403486924,2956.581569115816,19.581821845862102,27.69130758589691,36.30602099470328,0.3320054194921056,0.3320054194921056,0.3141285542293642,False,False
VLP20_0003.dm4,1474.482062780269,66.28026905829596,22.292108307315065,31.52401409506401,38.826887560270485,0.3872256767828497,0.3872256767828497,0.06295546791972485,True,False
VLP20_0003.dm4,1498.3655097613882,1178.6431670281995,20.982671571846073,29.672295920342346,38.39373032421393,0.2529124738325451,0.2529124738325451,0.08716647173582341,True,False
VLP20_0003.dm4,1503.7598849748383,1018.4629762760604,21.043271471523433,29.75799226028708,39.29457430032132,0.3023160724751369,0.3023160724751369,0.16081688022566923,True,False
VLP20_0003.dm4,1541.2556839358926,2577.718971300783,20.665457837736945,29.223713395650293,40.9004341005959,0.3573279741542308,0.3573279741542308,0.05460393033379634,True,False
VLP20_0003.dm4,1546.9122869318182,1665.0159801136363,21.171470333453822,29.93928254807644,39.194515564152425,0.30742707088172355,0.30742707088172355,0.06847753296768476,True,False
VLP20_0003.dm4,1571.2818991097922,3371.7856083086053,20.71546274134991,29.294426998176625,39.99914531489264,0.430446993968373,0.430446993968373,0.05828239761986297,True,False
VLP20_0003.dm4,1626.0637398373983,2106.8227642276424,22.123674242403972,31.285825864361584,40.75403210975127,0.3514476035942983,0.3514476035942983,0.04810456929208347,True,False
VLP20_0003.dm4,1660.2217814641183,3632.6945546339703,21.00920553620073,29.70981848459616,,0.0012341412517061778,0.0012341412517061778,,False,False
VLP20_0003.dm4,1683.2093772369362,641.9899785254116,21.088607117907,29.82210291038362,39.83476611520862,0.30242874980317874,0.30242874980317874,0.27811267031229886,False,False
VLP20_0003.dm4,1727.497114274721,2584.4397845325125,20.339385831407053,28.76260409266991,39.485505515515726,0.35969301551604543,0.35969301551604543,0.034968760624055524,True,False
