file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,capsid_radius_px,is_reliable
VLP_100_06_14_0001.dm3,8.888535031847134,223.28662420382165,11.727781694025127,9.997464891746821,28.734543100662744,24.495048878307177,True
VLP_100_06_14_0001.dm3,26.16343490304709,523.9806094182826,12.574903186878167,10.71960208740737,28.669019591696912,24.43919270724597,True
VLP_100_06_14_0001.dm3,30.791907514450866,140.48265895953756,12.310880015073453,10.49453289192004,28.94560989403086,24.674974878940898,True
VLP_100_06_14_0001.dm3,41.392857142857146,966.2916666666666,12.131672781181184,10.341765891652821,27.67168941735474,23.589008617568947,True
VLP_100_06_14_0001.dm3,48.666666666666664,658.3362831858407,12.185711680177615,10.387831891992912,28.182756881090828,24.02467319244918,True
VLP_100_06_14_0001.dm3,59.46350364963504,861.5839416058394,10.955351859213872,9.338999347593866,28.763417969201587,24.519663549009817,True
VLP_100_06_14_0001.dm3,68.58558558558559,748.8798798798799,12.077392093779503,10.295493776366547,28.275310939184134,24.103571825670493,True
VLP_100_06_14_0001.dm3,77.45121951219512,565.5,13.40117805684198,11.423968370726268,28.24456405434322,24.07736133593361,True
VLP_100_06_14_0001.dm3,80.81120943952803,349.4985250737463,12.185711680177615,10.387831891992912,28.232738697281448,24.06728069194297,True
VLP_100_06_14_0001.dm3,80.44808743169399,498.90710382513663,12.661687537500676,10.793582275744573,27.64581545804197,23.56695210197302,True
VLP_100_06_14_0001.dm3,94.91691394658754,625.3738872403561,12.149712453273972,10.357143990692485,28.79470709720646,24.546336279359277,True
VLP_100_06_14_0001.dm3,94.84365781710915,220.1769911504425,12.185711680177615,10.387831891992912,28.12959454610401,23.97935442787286,True
VLP_100_06_14_0001.dm3,103.96142433234421,916.1810089020771,12.149712453273972,10.357143990692485,28.15691162141239,24.0026411421438,True
VLP_100_06_14_0001.dm3,119.51672862453532,870.9628252788104,10.854934049603413,9.25339718068125,27.745593066240662,23.652008522784218,True
VLP_100_06_14_0001.dm3,127.17027863777089,419.44582043343655,11.894667608260649,10.139728459745083,28.205843832624684,24.044353895368026,True
VLP_100_06_14_0001.dm3,132.58766233766235,981.4577922077922,11.615192383132591,9.901487006738307,28.340468800222997,24.15911629649648,True
VLP_100_06_14_0001.dm3,140.5705329153605,562.6677115987461,11.820786970445416,10.076748170547344,27.4279881700895,23.381263050063165,True
VLP_100_06_14_0001.dm3,160.62762762762762,491.15615615615616,12.077392093779503,10.295493776366547,27.723456948403964,23.63313836756768,True
VLP_100_06_14_0001.dm3,167.71761658031087,283.9637305699482,13.00303410166508,11.084566571000565,27.829088016203315,23.72318462860439,True
VLP_100_06_14_0001.dm3,167.20634920634922,777.6122448979592,13.898577206549552,11.847981254502882,27.718617666699746,23.629013073441183,True
VLP_100_06_14_0001.dm3,162.42372881355934,905.8915254237288,11.367423944699787,9.690274321412074,27.69199110946097,23.606314998210266,True
VLP_100_06_14_0001.dm3,170.8482972136223,629.7523219814242,11.894667608260649,10.139728459745083,28.64438935499213,24.41819641543599,True
VLP_100_06_14_0001.dm3,175.10153846153847,181.48307692307694,11.931436374811778,10.171072362820547,27.86819570774479,23.756522371698836,True
VLP_100_06_14_0001.dm3,209.64217252396165,410.2843450479233,11.709091990206698,9.981532666656284,27.646449039458318,23.56749220479308,True
VLP_100_06_14_0001.dm3,213.7460732984293,67.36649214659685,12.93548541565843,11.026984017500345,28.34723475902876,24.164884005802843,True
VLP_100_06_14_0001.dm3,214.25479452054793,237.9890410958904,12.644378318830535,10.778826859036359,27.932164131813956,23.811052895074596,True
VLP_100_06_14_0001.dm3,226.6993006993007,452.59090909090907,11.192679441949538,9.541311620975605,25.861562504154943,22.045947812340913,True
VLP_100_06_14_0001.dm3,231.98060941828254,765.5318559556787,12.574903186878167,10.71960208740737,27.78406279008443,23.684802423929156,True
VLP_100_06_14_0001.dm3,238.8221476510067,551.0469798657718,11.42507819760105,9.739422266375435,28.717122739775597,24.480198717303622,True
VLP_100_06_14_0001.dm3,246.29793510324484,361.1799410029499,12.185711680177615,10.387831891992912,27.414847654940743,23.370061286397487,True
VLP_100_06_14_0001.dm3,249.32298136645963,282.94099378881987,11.876240536609929,10.124020118074668,28.12181950161575,23.97272651337623,True
VLP_100_06_14_0001.dm3,272.74931129476585,98.99173553719008,12.609688601013714,10.749255261864239,28.500105782585283,24.295200439962798,True
VLP_100_06_14_0001.dm3,274.734693877551,151.1137026239067,12.257392955386972,10.448937312523231,28.378007788275802,24.191116782600417,True
VLP_100_06_14_0001.dm3,277.1375661375661,828.3597883597884,12.867582136064216,10.969099187147178,27.40328794170004,23.360207093141018,True
VLP_100_06_14_0001.dm3,275.32608695652175,418.1277173913044,12.696235180260187,10.823032759612019,27.858334448793176,23.74811604280141,True
VLP_100_06_14_0001.dm3,292.76666666666665,962.9205128205128,13.07023369184415,11.141851534268367,28.816947811251385,24.565295598660455,True
VLP_100_06_14_0001.dm3,302.3126684636119,785.0970350404313,12.747881095901436,10.86705883733894,27.845274227660855,23.736982726573725,True
VLP_100_06_14_0001.dm3,299.2997198879552,246.9439775910364,12.505042073060197,10.660048281673648,27.77951364495029,23.68092445962588,True
VLP_100_06_14_0001.dm3,314.1595238095238,669.0166666666667,13.563622509752527,11.562445770562215,27.354401125734082,23.318533037548907,True
VLP_100_06_14_0001.dm3,314.18015665796344,180.4177545691906,12.952405613101382,11.041407809169618,46.10106749761023,39.29931642692643,False
VLP_100_06_14_0001.dm3,314.4326923076923,914.3782051282051,11.690372406708622,9.965574970333758,27.433566886920694,23.38601868306487,True
VLP_100_06_14_0001.dm3,347.81907894736844,35.108552631578945,11.539522571875683,9.83698151873187,28.03146285732709,23.89570108754722,True
VLP_100_06_14_0001.dm3,347.33986928104576,1013.0326797385621,11.577419299740544,9.869286963719311,28.246242786374527,24.078792387856602,True
VLP_100_06_14_0001.dm3,350.2352941176471,112.63903743315508,12.799318619286183,10.910907269000948,27.421415530986575,23.37566013807248,True
VLP_100_06_14_0001.dm3,354.8351063829787,500.3031914893617,12.833495765892566,10.940041919714261,26.859322955501124,22.896498695956765,True
VLP_100_06_14_0001.dm3,354.2594752186589,711.7405247813412,12.257392955386972,10.448937312523231,26.7959148229444,22.842445798688903,True
VLP_100_06_14_0001.dm3,372.9791666666667,839.6279761904761,12.131672781181184,10.341765891652821,28.64479368246493,24.418541088437205,True
VLP_100_06_14_0001.dm3,382.08761329305133,585.6283987915408,12.041069027777855,10.264529815185629,26.7774304894923,22.826688643622752,True
VLP_100_06_14_0001.dm3,388.5561797752809,955.7162921348314,12.487515726573378,10.645107772184812,28.31390853159663,24.136474729656715,True
VLP_100_06_14_0001.dm3,383.54341736694676,171.28011204481794,12.505042073060197,10.660048281673648,28.221408237789667,24.057621928339437,True
VLP_100_06_14_0001.dm3,385.7173913043478,78.5570652173913,12.696235180260187,10.823032759612019,27.824237861792678,23.719050065930478,True
VLP_100_06_14_0001.dm3,393.67609254498717,359.5141388174807,13.053466226708894,11.127557940783529,28.217644772255678,24.0544137244754,True
VLP_100_06_14_0001.dm3,394.0623052959502,779.7071651090342,11.857784829209402,10.108287365572707,27.87901705123321,23.765747134269418,True
VLP_100_06_14_0001.dm3,399.9702380952381,417.30059523809524,12.131672781181184,10.341765891652821,28.197649107414648,24.037368219839415,True
VLP_100_06_14_0001.dm3,404.8791208791209,516.0879120879121,10.935342067424894,9.321941800299703,27.48585716730739,23.430594055968673,True
VLP_100_06_14_0001.dm3,427.4475308641975,572.1543209876543,11.913066177042474,10.155412503859614,26.63508553735117,22.705345264399266,True
VLP_100_06_14_0001.dm3,444.1658031088083,884.699481865285,13.00303410166508,11.084566571000565,28.76021997148264,24.516937383844642,True
VLP_100_06_14_0001.dm3,450.82142857142856,687.282967032967,12.627045372616804,10.764051215546116,28.637003902481442,24.411900612520178,True
VLP_100_06_14_0001.dm3,449.3125,742.0,11.839300352142454,10.092530088080641,27.558477213816147,23.492499741489592,True
VLP_100_06_14_0001.dm3,461.55652173913046,285.0608695652174,12.293076853170106,10.479356408358663,28.486539591133802,24.283635804272148,True
VLP_100_06_14_0001.dm3,465.56733524355303,832.054441260745,12.364135692732415,10.539931227391522,28.20132792999999,24.04050426897466,True
VLP_100_06_14_0001.dm3,475.8566666666667,971.0166666666667,11.46335327364883,9.772050238058398,28.20560632526819,24.044151429844703,True
VLP_100_06_14_0001.dm3,480.9526462395543,417.45961002785515,12.540021280053004,10.689866656791414,28.99016244495387,24.712954146914267,True
VLP_100_06_14_0001.dm3,482.5725806451613,211.8709677419355,12.765049967110564,10.881694613449236,29.096711971034704,24.803783356906138,True
VLP_100_06_14_0001.dm3,491.15064102564105,616.5673076923077,11.690372406708622,9.965574970333758,27.217282905112636,23.201645237925206,True
VLP_100_06_14_0001.dm3,505.1491712707182,911.0193370165746,12.592307905501157,10.734438914006276,28.977964283675355,24.70255570223756,True
VLP_100_06_14_0001.dm3,501.82880434782606,788.9782608695652,12.696235180260187,10.823032759612019,28.302395183258866,24.126660060625838,True
VLP_100_06_14_0001.dm3,512.7333333333333,678.9206349206349,11.746441660788134,10.013371767186818,27.980695132867215,23.852423632682925,True
VLP_100_06_14_0001.dm3,524.764857881137,728.7364341085271,13.019866515316247,11.098915530497878,27.836803707482403,23.72976194686378,True
VLP_100_06_14_0001.dm3,530.0183727034121,948.5669291338583,12.918543056828184,11.012541334134653,30.308923751729193,25.837145422728803,True
VLP_100_06_14_0001.dm3,540.105,440.32,13.236740196713859,11.283791670955125,29.84821223666128,25.444407280317648,True
VLP_100_06_14_0001.dm3,566.9170212765957,234.82340425531916,14.348284460745752,12.231338704589191,29.54455527673925,25.185551865443948,True
VLP_100_06_14_0001.dm3,561.7663230240549,575.5498281786942,11.29009363239212,9.624353322664494,28.896480647995816,24.633094161409844,True
VLP_100_06_14_0001.dm3,581.2816326530613,507.7795918367347,10.359387808124644,8.83096382707056,28.514402253826603,24.307387609969876,True
VLP_100_06_14_0001.dm3,582.7643504531723,632.9003021148036,12.041069027777855,10.264529815185629,28.78421649315364,24.53739345893104,True
VLP_100_06_14_0001.dm3,593.7960893854748,347.0,12.52254388998473,10.674967880691588,28.655756011313827,24.42788603538949,True
VLP_100_06_14_0001.dm3,611.7470930232558,850.9098837209302,12.27524787083171,10.464157913908982,27.765826772103036,23.66925694787147,True
