file,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,eccentricity,solidity,diameter_nm
VLP17_0001.dm4,3838,292.0,728.5787671232877,3656.6061643835615,22.417874911164972,19.364077604385745,0.5038717708616564,0.8439306358381503,6.817515292539501
VLP17_0001.dm4,3839,287.0,734.7282229965157,501.10104529616723,23.43025183117945,16.462990288517194,0.7115472865027304,0.8567164179104477,6.758894124424067
VLP17_0001.dm4,3840,409.0,777.3936430317848,1774.2933985330073,31.631418252967745,19.192442131480824,0.7948908117921563,0.797270955165692,8.068565874352604
VLP17_0001.dm4,3841,288.0,810.1875,1097.4756944444443,24.884401804348936,15.350538724216358,0.7870619766623557,0.844574780058651,6.770658962090863
VLP17_0001.dm4,3843,347.0,915.0749279538904,3896.585014409222,28.60619418970127,17.5096206656336,0.7907866127556187,0.8051044083526682,7.431892728720162
VLP17_0001.dm4,3846,272.0,939.4742647058823,1282.3088235294117,22.823033976181677,16.082020868303896,0.7095650647362867,0.9006622516556292,6.579897784059173
VLP17_0001.dm4,3848,290.0,950.2896551724137,2513.2586206896553,26.45499341625322,16.10686535900777,0.7932928365324268,0.8656716417910447,6.794127521063735
VLP17_0001.dm4,3850,267.0,962.689138576779,1364.3632958801497,21.65800606456032,17.722566212953613,0.5748032037552685,0.8066465256797583,6.519140270758945
VLP17_0001.dm4,3852,260.0,993.8807692307693,2198.2807692307692,20.644147885159807,17.347789061277723,0.5420832607286494,0.8813559322033898,6.433115800252699
VLP17_0001.dm4,3855,306.0,1042.9411764705883,156.6078431372549,23.485074095877486,20.178955405822183,0.511598416428579,0.7593052109181141,6.979035513933868
VLP17_0001.dm4,3856,238.0,1106.0420168067226,1870.2899159663866,20.448143597241454,15.301876204450037,0.6633312090914946,0.9153846153846154,6.154930786985624
VLP17_0001.dm4,3857,346.0,1107.2976878612717,1410.2341040462427,24.454176738063893,20.31483929154406,0.5566742646554161,0.8628428927680798,7.421176223176247
VLP17_0001.dm4,3862,241.0,1120.8713692946058,666.2572614107884,22.51943031930423,14.485352889921135,0.7656663110714574,0.8763636363636363,6.19360088961865
VLP17_0001.dm4,3863,413.0,1128.2421307506054,1863.5665859564165,29.74856164736449,19.38296504917342,0.7585973286939632,0.8227091633466136,8.107924965848907
VLP17_0001.dm4,3864,217.0,1124.142857142857,1273.115207373272,18.179689923118,16.12913264740245,0.4613732252878852,0.9353448275862069,5.87712004994565
VLP17_0001.dm4,3865,294.0,1136.156462585034,1344.7108843537414,25.339866380561634,15.559371781841522,0.7892847241060811,0.901840490797546,6.840823105120046
VLP17_0001.dm4,3871,349.0,1259.8452722063037,350.2349570200573,27.748444341274602,17.430695396751858,0.7780774275853207,0.8409638554216867,7.453279514598788
VLP17_0001.dm4,3874,264.0,1309.7651515151515,2253.719696969697,21.17399755579043,18.229375433654784,0.5087197827215564,0.8918918918918919,6.4824124276791855
VLP17_0001.dm4,3877,278.0,1338.3992805755395,1322.730215827338,24.578934155381205,15.954596495960507,0.7606888436013148,0.86875,6.652074324845579
VLP17_0001.dm4,3878,284.0,1344.644366197183,744.4542253521126,22.62275966951098,19.017007418637213,0.5416347322047024,0.8402366863905325,6.723476094839091
VLP17_0001.dm4,3879,272.0,1353.5367647058824,1312.875,23.911923040816113,15.968942786606801,0.7443197218051678,0.8976897689768977,6.579897784059173
VLP17_0001.dm4,3882,306.0,1367.437908496732,1369.6143790849674,25.605652674963697,17.845409190566304,0.7171368195472223,0.8116710875331565,6.979035513933868
VLP17_0001.dm4,3885,264.0,1376.625,1525.0719696969697,21.61492536242346,16.639902938556915,0.63824424808248,0.8859060402684564,6.4824124276791855
VLP17_0001.dm4,3887,258.0,1421.7286821705427,3414.1666666666665,22.198528386290324,17.740331402628378,0.6011090593506815,0.7771084337349398,6.4083252810642035
VLP17_0001.dm4,3898,234.0,1636.9529914529915,735.2521367521367,19.61253109205501,16.24403736179852,0.5603618865726122,0.8698884758364313,6.1029895141246016
VLP17_0001.dm4,3902,251.0,1686.5737051792828,1460.4223107569721,23.150516751943353,14.874694590151796,0.7662680248775138,0.8807017543859649,6.32079282507792
VLP17_0001.dm4,3903,222.0,1716.6486486486488,655.2252252252252,19.00343417880643,15.367328157394725,0.588275498297423,0.8987854251012146,5.944443208603219
VLP17_0001.dm4,3906,365.0,1821.3479452054794,1098.3698630136987,28.172633132927963,20.51571881114414,0.6853493276385557,0.7832618025751072,7.622213815881346
VLP17_0001.dm4,3908,326.0,1886.153374233129,930.3312883435583,26.50438465042521,17.719661716430217,0.7436619258142666,0.8089330024813896,7.203498915117105
VLP17_0001.dm4,3910,204.0,1928.8088235294117,2168.4656862745096,18.4126835507796,14.8712401698622,0.5896445940596194,0.9066666666666666,5.698358635300178
VLP17_0001.dm4,3912,340.0,2007.6088235294117,3809.514705882353,25.199610285913085,21.185697040342145,0.5414774631822883,0.7709750566893424,7.356549365078272
VLP17_0001.dm4,3914,403.0,2051.332506203474,515.1315136476427,30.00383685658765,19.558324178435083,0.7583386692704116,0.7886497064579256,8.009164581538105
VLP17_0001.dm4,3915,290.0,2072.9344827586206,2379.134482758621,23.675339732616877,17.549228217172935,0.671234524058979,0.7837837837837838,6.794127521063735
VLP17_0001.dm4,3918,286.0,2191.6188811188813,1059.4685314685314,20.930643046657575,18.92463310890179,0.4271957074610457,0.8666666666666667,6.747108772608236
VLP17_0001.dm4,3921,284.0,2276.3521126760565,1196.1091549295775,22.086714785078545,17.550807071243973,0.6070916075884001,0.9073482428115016,6.723476094839091
VLP17_0001.dm4,3923,230.0,2357.2869565217393,3722.208695652174,21.2842524850125,14.467690054446038,0.7334561053404764,0.9090909090909091,6.05060236889239
VLP17_0001.dm4,3928,318.0,2541.569182389937,1973.361635220126,24.705769565509527,17.487729134508903,0.7063729146443289,0.8857938718662952,7.114563419771874
VLP17_0001.dm4,3932,263.0,2666.3992395437263,3552.28897338403,21.073608054320808,17.488332491997504,0.5579583899805824,0.8511326860841424,6.47012348311548
VLP17_0001.dm4,3935,373.0,2718.2734584450404,1230.6729222520107,28.2068861797042,19.137561596973935,0.7346269460326922,0.7902542372881356,7.705292169746046
VLP17_0001.dm4,3938,208.0,2749.341346153846,3257.956730769231,19.67596231291317,14.257277741535448,0.68916564255023,0.8630705394190872,5.753953694597198
VLP17_0001.dm4,3940,261.0,2920.984674329502,2469.6666666666665,22.14225979653719,16.43517692380534,0.6701188448825941,0.8729096989966555,6.4454753040585056
VLP17_0001.dm4,3941,237.0,2939.1012658227846,80.68776371308017,21.170690138947094,15.019603433917778,0.7047530462103344,0.8909774436090225,6.141986649026218
VLP17_0001.dm4,3945,361.0,2994.908587257618,2503.3185595567866,27.79603040418892,18.098071930050743,0.7589895944617434,0.8595238095238096,7.580333203226876
VLP17_0001.dm4,3947,250.0,3120.204,3845.8,21.45507721125789,15.664667435313216,0.6833246029664607,0.8928571428571429,6.3081890382097265
VLP17_0001.dm4,3949,403.0,3373.6277915632754,3765.3126550868487,30.45920306839772,20.48808146647715,0.739969791843453,0.7518656716417911,8.009164581538105
VLP17_0001.dm4,3950,235.0,3382.063829787234,436.4723404255319,21.998126920551485,14.174770976023156,0.7647200779611298,0.91796875,6.116016187460755
VLP17_0001.dm4,3953,380.0,3491.321052631579,3608.071052631579,29.613626661084012,18.909145280993332,0.7695981586613256,0.8189655172413793,7.777257768103087
VLP17_0001.dm4,3959,200.0,3744.915,1082.955,18.084129148587664,14.272220322612805,0.6141202401716533,0.9569377990430622,5.6422158017423865
VLP17_0001.dm4,3965,524.0,3919.421755725191,4083.9179389312976,30.152756605895885,25.47462885176501,0.5349994565220115,0.835725677830941,9.132724116165475
