file,centroid_y,centroid_x,diameter_nm
VLP17_0002.dm4,321.89095629597574,3140.768065772393,19.17938458913374
VLP17_0002.dm4,343.3308938839519,3250.548876110821,17.449869366346903
VLP17_0002.dm4,354.20353982300884,3793.4884955752214,16.42553584591175
VLP17_0002.dm4,363.6306259699948,3585.8939472322813,17.540849489631775
VLP17_0002.dm4,367.3845787720133,987.257972394098,18.28722133367444
VLP17_0002.dm4,422.84523057485785,66.85786481364498,15.873589773564458
VLP17_0002.dm4,433.2477690288714,1474.6047244094489,17.413344220351096
VLP17_0002.dm4,443.87966537966537,3794.737451737452,15.727518412710971
VLP17_0002.dm4,467.6353691886965,2470.7365542388334,18.687577497180936
VLP17_0002.dm4,496.3856502242152,3901.741591928251,16.851249937277913
VLP17_0002.dm4,504.31734913793105,3054.3669181034484,17.187934144156017
VLP17_0002.dm4,506.9723150357995,2353.0634844868737,18.26109049679659
VLP17_0002.dm4,525.7421131697546,3710.6710065097645,17.828866272060413
VLP17_0002.dm4,527.6360934182591,442.48025477707006,19.361105470289026
VLP17_0002.dm4,526.3380109823063,2756.007321537523,16.151920630760014
VLP17_0002.dm4,546.6401326699835,3524.532891100055,16.968911259794712
VLP17_0002.dm4,555.3328804347826,742.6202445652174,15.306947761368223
VLP17_0002.dm4,568.6411940298508,1599.0955223880596,16.32834247282891
VLP17_0002.dm4,575.8637532133677,261.14190231362466,17.59521175681387
VLP17_0002.dm4,571.7834793491865,2605.8241551939923,15.948618975820997
VLP17_0002.dm4,592.1710069444445,2895.9830729166665,19.150315460783688
VLP17_0002.dm4,602.4497041420118,3765.769230769231,14.669761084530206
VLP17_0002.dm4,641.0604361370716,1066.4834890965733,15.983512073580313
VLP17_0002.dm4,661.6950532247965,3994.9073262366937,15.943628013728567
VLP17_0002.dm4,688.3353196099675,1974.639761646804,17.141567903379567
VLP17_0002.dm4,688.067775723968,3047.9309919901416,16.07288935226322
VLP17_0002.dm4,694.03434225844,2304.128637951106,16.53660203088822
VLP17_0002.dm4,703.0594218415417,1448.460920770878,17.243409062393958
VLP17_0002.dm4,719.9064366290644,3748.3556735235566,15.487856682611259
VLP17_0002.dm4,754.2289674952199,2717.9660611854683,18.248011046272776
VLP17_0002.dm4,755.4300595238095,3579.8680555555557,17.913479825723122
VLP17_0002.dm4,775.4566929133858,3205.450476585164,19.59807232321972
VLP17_0002.dm4,778.6952271420356,3483.0454284071307,16.637362760939208
VLP17_0002.dm4,829.8364238410596,1518.5086092715233,15.503264933826284
VLP17_0002.dm4,843.8417391304348,3329.36,16.57025701968278
VLP17_0002.dm4,856.140279394645,3639.9324796274736,16.53660203088822
VLP17_0002.dm4,876.5049689440993,3907.110559006211,16.008389150227558
VLP17_0002.dm4,893.4249720044793,4037.6870100783876,16.860693059306403
VLP17_0002.dm4,895.68,2370.4910344827586,15.192130984900645
VLP17_0002.dm4,909.8578073089701,3150.330897009967,15.477575993338617
VLP17_0002.dm4,931.9355029585798,1083.7118343195266,16.401291499345287
VLP17_0002.dm4,933.0895184135977,2719.132577903683,16.76127493745726
VLP17_0002.dm4,945.0580838323353,3583.3359281437124,16.303953598166085
VLP17_0002.dm4,950.6553773024361,3008.093879976233,16.36728908146141
VLP17_0002.dm4,954.1735579377233,983.2067381316998,17.658422882801887
VLP17_0002.dm4,974.8509741969458,3764.965244865719,17.385900004366523
VLP17_0002.dm4,979.4081858407079,3323.575221238938,16.964220475666444
VLP17_0002.dm4,996.4312960554834,2548.8422193324664,19.162779058237668
VLP17_0002.dm4,987.6987531172069,2014.1286783042394,17.864541878065346
VLP17_0002.dm4,1058.7835972391392,861.3260251725538,19.80007799415216
VLP17_0002.dm4,1052.4428208386278,674.133418043202,15.8284015408223
VLP17_0002.dm4,1064.123465703971,948.9963898916967,14.847713599659476
VLP17_0002.dm4,1068.072689511942,2816.7279335410176,17.50906022171222
VLP17_0002.dm4,1087.1296703296703,1262.5860805860807,20.84567769213416
VLP17_0002.dm4,1094.2378441710603,446.05858230814295,16.483576789475567
VLP17_0002.dm4,1091.7370855821125,1541.6676946800308,14.368276706341758
VLP17_0002.dm4,1116.5166872682323,3496.297280593325,16.048112261299167
VLP17_0002.dm4,1135.8495070057083,3259.372599896212,17.513605078432946
VLP17_0002.dm4,1149.4385624089364,2632.7935891209327,18.1035134237688
VLP17_0002.dm4,1149.128170894526,784.2703604806409,15.441539679034657
VLP17_0002.dm4,1159.6,611.671375464684,14.631735348441302
VLP17_0002.dm4,1170.6257668711658,871.7711656441718,16.107513250047834
VLP17_0002.dm4,1170.416367552046,2908.0186647523333,14.89053333845535
VLP17_0002.dm4,1184.481867858917,1052.640834575261,17.90014638150448
VLP17_0002.dm4,1183.74951330305,1506.4224529526282,15.661595910927774
VLP17_0002.dm4,1187.2720338983052,3937.240677966102,13.704894563813532
VLP17_0002.dm4,1195.9465101108938,69.34181343770385,15.620889939790636
VLP17_0002.dm4,1202.7557603686637,2484.3807603686637,16.62300576465596
VLP17_0002.dm4,1232.0006042296072,248.44410876132932,16.230567087894542
VLP17_0002.dm4,1234.404958677686,3492.6246961594557,18.094718906162726
VLP17_0002.dm4,1234.6715776550031,3729.827501534684,16.10257153701543
VLP17_0002.dm4,1253.0411149825784,499.5777003484321,15.113346714936135
VLP17_0002.dm4,1267.2874732334046,1916.0331905781584,17.243409062393958
VLP17_0002.dm4,1280.551172098342,1817.0657518582047,16.685130194180637
VLP17_0002.dm4,1306.006676204101,3208.211731044349,18.269804928453098
VLP17_0002.dm4,1314.7335817419655,2399.776897997205,18.48633067734338
VLP17_0002.dm4,1318.286489419425,3709.1009224091154,17.127633555131634
VLP17_0002.dm4,1319.1153421633553,1470.6020971302428,16.982975838470985
VLP17_0002.dm4,1326.876993166287,62.12015945330296,16.718486192449614
VLP17_0002.dm4,1328.5438898450946,1601.8204245553643,16.656486172724286
VLP17_0002.dm4,1330.7419527896996,4058.9565450643777,17.224937274486123
VLP17_0002.dm4,1341.889651531151,1001.9292502639915,17.362996687870332
VLP17_0002.dm4,1382.7586416009703,3264.919951485749,16.20111940638802
VLP17_0002.dm4,1392.1303664921465,3496.8916230366494,17.436181402912467
VLP17_0002.dm4,1391.6129905277403,1984.7604871447902,15.338112261417919
VLP17_0002.dm4,1403.878892733564,541.4611962432032,17.944552667507747
VLP17_0002.dm4,1436.3697115384616,3839.3740384615385,18.195599226068026
VLP17_0002.dm4,1438.381533952125,710.3702979970689,18.050682046265486
VLP17_0002.dm4,1439.1360225140713,1858.7889305816136,18.421640181470803
